date,hospital,daily,blood_a,blood_b,blood_o,blood_ab,location_centre,location_mobile,type_wholeblood,type_apheresis_platelet,type_apheresis_plasma,type_other,social_civilian,social_student,social_policearmy,donations_new,donations_regular,donations_irregular,date_iso
1/9/2023,Hospital Seberang Jaya,20,5,3,9,3,12,8,20,0,0,0,18,2,0,3,14,3,2023-01-09
1/9/2023,Hospital Pulau Pinang,61,22,14,22,3,32,29,60,1,0,0,56,1,4,8,37,16,2023-01-09
1/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-09
1/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-09
1/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-09
1/9/2023,Hospital Raja Permaisuri Bainun,34,6,11,14,3,17,17,32,2,0,0,26,7,1,7,24,3,2023-01-09
1/9/2023,Hospital Taiping,13,3,4,6,0,13,0,12,1,0,0,12,1,0,1,12,0,2023-01-09
1/9/2023,Hospital Seri Manjung,5,0,3,2,0,5,0,5,0,0,0,5,0,0,0,5,0,2023-01-09
1/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-09
1/9/2023,Hospital Tengku Ampuan Rahimah,8,3,3,2,0,8,0,8,0,0,0,8,0,0,1,6,1,2023-01-09
1/9/2023,Hospital Sultanah Nur Zahirah,100,30,22,40,8,9,91,100,0,0,0,17,83,0,56,34,10,2023-01-09
1/9/2023,Hospital Queen Elizabeth II,60,14,14,30,2,10,50,59,1,0,0,55,4,1,14,38,8,2023-01-09
1/9/2023,Hospital Duchess Of Kent,8,2,1,5,0,8,0,8,0,0,0,7,0,1,2,6,0,2023-01-09
1/9/2023,Hospital Tawau,8,1,5,1,1,8,0,8,0,0,0,8,0,0,4,2,2,2023-01-09
1/9/2023,Hospital Umum Sarawak,38,6,14,18,0,38,0,38,0,0,0,37,1,0,5,31,2,2023-01-09
1/9/2023,Hospital Miri,7,1,2,4,0,7,0,7,0,0,0,7,0,0,0,3,4,2023-01-09
1/9/2023,Hospital Sibu,8,0,2,4,2,8,0,8,0,0,0,7,1,0,0,7,1,2023-01-09
1/9/2023,Pusat Darah Negara,230,50,68,104,8,91,139,217,9,4,0,197,28,5,35,173,22,2023-01-09
1/10/2023,Hospital Sultanah Nora Ismail,6,1,3,2,0,6,0,6,0,0,0,5,1,0,0,6,0,2023-01-10
1/10/2023,Hospital Sultanah Aminah,72,21,20,24,7,29,43,72,0,0,0,67,4,1,15,40,17,2023-01-10
1/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-10
1/10/2023,Hospital Sultanah Bahiyah,57,11,18,20,8,18,39,57,0,0,0,51,6,0,10,37,10,2023-01-10
1/10/2023,Hospital Raja Perempuan Zainab II,56,15,16,23,2,28,28,55,1,0,0,52,3,1,16,28,12,2023-01-10
1/10/2023,Hospital Melaka,68,10,20,36,2,18,50,68,0,0,0,65,3,0,9,51,8,2023-01-10
1/10/2023,Hospital Tuanku Jaafar,25,4,5,13,3,25,0,25,0,0,0,22,2,1,0,23,2,2023-01-10
1/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-10
1/10/2023,Hospital Tengku Ampuan Afzan,11,6,2,3,0,11,0,10,1,0,0,11,0,0,0,10,1,2023-01-10
1/10/2023,Hospital Sultan Haji Ahmad Shah,51,18,10,21,2,10,41,51,0,0,0,20,2,29,11,27,13,2023-01-10
1/10/2023,Hospital Seberang Jaya,12,2,2,7,1,5,7,12,0,0,0,12,0,0,1,9,2,2023-01-10
1/10/2023,Hospital Pulau Pinang,127,40,26,50,11,37,90,125,2,0,0,123,4,0,28,41,58,2023-01-10
1/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-10
1/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-10
1/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-10
1/10/2023,Hospital Raja Permaisuri Bainun,67,15,19,29,4,11,56,64,3,0,0,59,1,7,17,35,15,2023-01-10
1/10/2023,Hospital Taiping,32,8,6,12,6,13,19,31,1,0,0,29,2,1,4,22,6,2023-01-10
1/10/2023,Hospital Seri Manjung,3,3,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,2023-01-10
1/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-10
1/10/2023,Hospital Tengku Ampuan Rahimah,83,17,27,28,11,0,83,83,0,0,0,80,3,0,39,7,37,2023-01-10
1/10/2023,Hospital Sultanah Nur Zahirah,11,0,0,9,2,11,0,9,0,2,0,9,2,0,0,7,4,2023-01-10
1/10/2023,Hospital Queen Elizabeth II,19,5,2,12,0,4,15,18,1,0,0,18,0,1,5,11,3,2023-01-10
1/10/2023,Hospital Duchess Of Kent,14,1,3,9,1,4,10,14,0,0,0,9,3,2,4,9,1,2023-01-10
1/10/2023,Hospital Tawau,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,2,0,2023-01-10
1/10/2023,Hospital Umum Sarawak,24,8,8,6,2,24,0,24,0,0,0,23,1,0,1,21,2,2023-01-10
1/10/2023,Hospital Miri,15,1,4,8,2,15,0,15,0,0,0,15,0,0,0,13,2,2023-01-10
1/10/2023,Hospital Sibu,5,0,1,4,0,5,0,5,0,0,0,5,0,0,0,5,0,2023-01-10
1/10/2023,Pusat Darah Negara,583,157,174,242,10,112,471,561,14,8,0,460,111,12,134,323,126,2023-01-10
1/11/2023,Hospital Sultanah Nora Ismail,5,1,1,3,0,5,0,5,0,0,0,5,0,0,0,5,0,2023-01-11
1/11/2023,Hospital Sultanah Aminah,104,23,29,44,8,25,79,104,0,0,0,90,13,1,42,42,20,2023-01-11
1/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11
1/11/2023,Hospital Sultanah Bahiyah,108,30,35,35,8,18,90,108,0,0,0,104,4,0,32,25,51,2023-01-11
1/11/2023,Hospital Raja Perempuan Zainab II,26,5,9,12,0,19,7,25,1,0,0,24,2,0,3,20,3,2023-01-11
1/11/2023,Hospital Melaka,172,51,45,61,15,12,160,172,0,0,0,146,25,1,61,97,14,2023-01-11
1/11/2023,Hospital Tuanku Jaafar,63,15,15,30,3,28,35,63,0,0,0,36,27,0,16,30,17,2023-01-11
1/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11
1/11/2023,Hospital Tengku Ampuan Afzan,52,11,16,22,3,9,43,51,1,0,0,47,5,0,11,33,8,2023-01-11
1/11/2023,Hospital Sultan Haji Ahmad Shah,37,14,7,14,2,9,28,37,0,0,0,26,11,0,18,8,11,2023-01-11
1/11/2023,Hospital Seberang Jaya,39,9,9,18,3,15,24,39,0,0,0,38,1,0,7,24,8,2023-01-11
1/11/2023,Hospital Pulau Pinang,162,43,51,61,7,32,130,162,0,0,0,161,1,0,64,34,64,2023-01-11
1/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11
1/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11
1/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11
1/11/2023,Hospital Raja Permaisuri Bainun,33,10,5,13,5,7,26,30,3,0,0,32,1,0,5,18,10,2023-01-11
1/11/2023,Hospital Taiping,16,6,2,6,2,16,0,15,1,0,0,16,0,0,0,15,1,2023-01-11
1/11/2023,Hospital Seri Manjung,27,8,7,11,1,2,25,27,0,0,0,22,2,3,2,21,4,2023-01-11
1/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11
1/11/2023,Hospital Tengku Ampuan Rahimah,48,11,11,24,2,11,37,48,0,0,0,39,9,0,11,26,11,2023-01-11
1/11/2023,Hospital Sultanah Nur Zahirah,105,26,35,35,9,11,94,105,0,0,0,22,83,0,56,37,12,2023-01-11
1/11/2023,Hospital Queen Elizabeth II,46,6,10,28,2,5,41,45,1,0,0,43,1,2,11,25,10,2023-01-11
1/11/2023,Hospital Duchess Of Kent,20,4,5,10,1,7,13,20,0,0,0,18,2,0,2,14,4,2023-01-11
1/11/2023,Hospital Tawau,26,9,6,11,0,6,20,26,0,0,0,26,0,0,15,7,4,2023-01-11
1/11/2023,Hospital Umum Sarawak,22,7,7,6,2,22,0,22,0,0,0,21,1,0,3,18,1,2023-01-11
1/11/2023,Hospital Miri,8,2,0,5,1,8,0,8,0,0,0,8,0,0,1,6,1,2023-01-11
1/11/2023,Hospital Sibu,11,2,1,8,0,11,0,11,0,0,0,11,0,0,1,9,1,2023-01-11
1/11/2023,Pusat Darah Negara,544,141,151,238,14,94,450,519,16,9,0,296,242,6,211,219,114,2023-01-11
1/12/2023,Hospital Sultanah Nora Ismail,3,1,0,2,0,3,0,3,0,0,0,3,0,0,0,3,0,2023-01-12
1/12/2023,Hospital Sultanah Aminah,56,13,16,26,1,24,32,56,0,0,0,48,7,1,13,34,9,2023-01-12
1/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-12
1/12/2023,Hospital Sultanah Bahiyah,112,26,33,46,7,15,97,111,1,0,0,105,4,3,54,26,32,2023-01-12
1/12/2023,Hospital Raja Perempuan Zainab II,34,12,8,14,0,20,14,33,1,0,0,26,8,0,8,22,4,2023-01-12
1/12/2023,Hospital Melaka,7,0,1,6,0,7,0,7,0,0,0,7,0,0,0,6,1,2023-01-12
1/12/2023,Hospital Tuanku Jaafar,120,37,37,42,4,22,98,120,0,0,0,113,7,0,64,50,6,2023-01-12
1/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-12
1/12/2023,Hospital Tengku Ampuan Afzan,59,10,15,31,3,12,47,57,2,0,0,56,2,1,10,42,7,2023-01-12
1/12/2023,Hospital Sultan Haji Ahmad Shah,2,0,1,1,0,2,0,2,0,0,0,2,0,0,0,2,0,2023-01-12
1/12/2023,Hospital Seberang Jaya,42,11,16,13,2,12,30,42,0,0,0,39,3,0,6,29,7,2023-01-12
1/12/2023,Hospital Pulau Pinang,211,53,53,86,19,34,177,211,0,0,0,206,5,0,58,52,101,2023-01-12
1/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-12
1/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-12
1/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-12
1/12/2023,Hospital Raja Permaisuri Bainun,38,8,12,16,2,9,29,33,5,0,0,29,6,3,9,24,5,2023-01-12
1/12/2023,Hospital Taiping,14,5,3,5,1,4,10,13,1,0,0,12,2,0,2,8,4,2023-01-12
1/12/2023,Hospital Seri Manjung,6,3,1,2,0,6,0,6,0,0,0,6,0,0,2,4,0,2023-01-12
1/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-12
1/12/2023,Hospital Tengku Ampuan Rahimah,124,29,40,46,9,11,113,124,0,0,0,115,9,0,28,35,61,2023-01-12
1/12/2023,Hospital Sultanah Nur Zahirah,84,24,22,31,7,8,76,84,0,0,0,15,69,0,49,22,13,2023-01-12
1/12/2023,Hospital Queen Elizabeth II,65,13,15,34,3,9,56,63,2,0,0,60,2,3,17,35,13,2023-01-12
1/12/2023,Hospital Duchess Of Kent,9,4,2,2,1,9,0,9,0,0,0,9,0,0,1,8,0,2023-01-12
1/12/2023,Hospital Tawau,42,11,13,16,2,12,30,42,0,0,0,42,0,0,8,20,14,2023-01-12
1/12/2023,Hospital Umum Sarawak,58,11,22,23,2,29,29,58,0,0,0,52,5,1,11,37,10,2023-01-12
1/12/2023,Hospital Miri,5,2,1,2,0,5,0,5,0,0,0,5,0,0,1,4,0,2023-01-12
1/12/2023,Hospital Sibu,9,2,1,6,0,9,0,9,0,0,0,8,1,0,0,9,0,2023-01-12
1/12/2023,Pusat Darah Negara,347,90,87,153,17,109,238,321,18,8,0,305,35,7,48,239,60,2023-01-12
1/13/2023,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-13
1/13/2023,Hospital Sultanah Aminah,27,5,9,13,0,0,27,27,0,0,0,25,1,1,3,20,4,2023-01-13
1/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-13
1/13/2023,Hospital Sultanah Bahiyah,94,26,30,33,5,0,94,94,0,0,0,85,9,0,21,46,27,2023-01-13
1/13/2023,Hospital Raja Perempuan Zainab II,36,12,14,9,1,0,36,36,0,0,0,30,6,0,9,19,8,2023-01-13
1/13/2023,Hospital Melaka,19,4,5,8,2,19,0,17,2,0,0,18,1,0,1,16,2,2023-01-13
1/13/2023,Hospital Tuanku Jaafar,23,5,5,11,2,23,0,23,0,0,0,23,0,0,4,15,4,2023-01-13
1/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-13
1/13/2023,Hospital Tengku Ampuan Afzan,10,4,1,2,3,10,0,8,2,0,0,9,1,0,0,9,1,2023-01-13
1/13/2023,Hospital Sultan Haji Ahmad Shah,10,2,2,5,1,10,0,10,0,0,0,10,0,0,1,9,0,2023-01-13
1/13/2023,Hospital Seberang Jaya,13,3,4,6,0,13,0,13,0,0,0,13,0,0,1,11,1,2023-01-13
1/13/2023,Hospital Pulau Pinang,38,8,13,16,1,38,0,35,3,0,0,36,2,0,7,29,2,2023-01-13
1/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-13
1/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-13
1/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-13
1/13/2023,Hospital Raja Permaisuri Bainun,82,29,20,27,6,11,71,78,4,0,0,79,2,1,14,52,16,2023-01-13
1/13/2023,Hospital Taiping,16,0,3,10,3,16,0,15,1,0,0,16,0,0,0,16,0,2023-01-13
1/13/2023,Hospital Seri Manjung,5,1,0,4,0,5,0,5,0,0,0,5,0,0,0,5,0,2023-01-13
1/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-13
1/13/2023,Hospital Tengku Ampuan Rahimah,42,6,14,17,5,13,29,42,0,0,0,41,1,0,9,26,7,2023-01-13
1/13/2023,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-13
1/13/2023,Hospital Queen Elizabeth II,27,6,6,15,0,8,19,27,0,0,0,24,2,1,3,23,1,2023-01-13
1/13/2023,Hospital Duchess Of Kent,29,9,6,13,1,11,18,29,0,0,0,28,0,1,7,19,3,2023-01-13
1/13/2023,Hospital Tawau,5,2,0,1,2,5,0,5,0,0,0,5,0,0,1,4,0,2023-01-13
1/13/2023,Hospital Umum Sarawak,40,10,13,16,1,40,0,40,0,0,0,39,1,0,3,31,6,2023-01-13
1/13/2023,Hospital Miri,5,1,2,2,0,5,0,5,0,0,0,4,1,0,3,1,1,2023-01-13
1/13/2023,Hospital Sibu,5,2,1,2,0,5,0,5,0,0,0,5,0,0,0,5,0,2023-01-13
1/13/2023,Pusat Darah Negara,440,116,130,170,24,117,323,409,15,16,0,351,86,3,81,276,83,2023-01-13
1/14/2023,Hospital Sultanah Nora Ismail,21,4,7,9,1,0,21,21,0,0,0,16,5,0,7,14,0,2023-01-14
1/14/2023,Hospital Sultanah Aminah,106,22,34,46,4,0,106,106,0,0,0,101,5,0,29,52,25,2023-01-14
1/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-14
1/14/2023,Hospital Sultanah Bahiyah,67,20,12,33,2,0,67,67,0,0,0,58,8,1,6,48,13,2023-01-14
1/14/2023,Hospital Raja Perempuan Zainab II,31,7,11,11,2,0,31,31,0,0,0,29,2,0,13,8,10,2023-01-14
1/14/2023,Hospital Melaka,142,31,39,61,11,11,131,142,0,0,0,131,8,3,34,73,35,2023-01-14
1/14/2023,Hospital Tuanku Jaafar,58,18,15,20,5,0,58,58,0,0,0,49,6,3,21,18,19,2023-01-14
1/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-14
1/14/2023,Hospital Tengku Ampuan Afzan,34,5,12,15,2,0,34,34,0,0,0,32,2,0,3,29,2,2023-01-14
1/14/2023,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-14
1/14/2023,Hospital Seberang Jaya,54,9,20,21,4,0,54,54,0,0,0,48,6,0,5,33,16,2023-01-14
1/14/2023,Hospital Pulau Pinang,10,1,2,5,2,0,10,10,0,0,0,9,1,0,1,5,4,2023-01-14
1/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-14
1/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-14
1/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-14
1/14/2023,Hospital Raja Permaisuri Bainun,92,19,27,44,2,0,92,92,0,0,0,66,20,6,15,70,7,2023-01-14
1/14/2023,Hospital Taiping,118,39,24,49,6,0,118,118,0,0,0,114,4,0,10,96,12,2023-01-14
1/14/2023,Hospital Seri Manjung,55,18,12,23,2,0,55,55,0,0,0,46,8,1,6,42,7,2023-01-14
1/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-14
1/14/2023,Hospital Tengku Ampuan Rahimah,131,35,33,52,11,0,131,131,0,0,0,114,17,0,13,86,32,2023-01-14
1/14/2023,Hospital Sultanah Nur Zahirah,70,17,18,28,7,0,70,70,0,0,0,68,2,0,11,52,7,2023-01-14
1/14/2023,Hospital Queen Elizabeth II,74,20,15,31,8,4,70,74,0,0,0,66,3,5,19,36,19,2023-01-14
1/14/2023,Hospital Duchess Of Kent,38,6,12,19,1,7,31,38,0,0,0,33,4,1,5,31,2,2023-01-14
1/14/2023,Hospital Tawau,24,6,5,12,1,0,24,24,0,0,0,24,0,0,12,3,9,2023-01-14
1/14/2023,Hospital Umum Sarawak,107,18,40,44,5,0,107,107,0,0,0,95,12,0,15,76,16,2023-01-14
1/14/2023,Hospital Miri,14,5,2,5,2,0,14,14,0,0,0,14,0,0,6,7,1,2023-01-14
1/14/2023,Hospital Sibu,20,4,5,6,5,0,20,20,0,0,0,20,0,0,4,14,2,2023-01-14
1/14/2023,Pusat Darah Negara,740,175,193,326,46,232,508,694,17,29,0,627,83,30,78,508,154,2023-01-14
1/15/2023,Hospital Sultanah Nora Ismail,45,21,7,15,2,8,37,45,0,0,0,44,1,0,14,23,8,2023-01-15
1/15/2023,Hospital Sultanah Aminah,231,58,59,108,6,71,160,231,0,0,0,227,4,0,27,157,47,2023-01-15
1/15/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15
1/15/2023,Hospital Sultanah Bahiyah,90,29,19,37,5,23,67,89,1,0,0,40,48,2,37,46,7,2023-01-15
1/15/2023,Hospital Raja Perempuan Zainab II,36,13,10,10,3,18,18,36,0,0,0,29,6,1,3,28,5,2023-01-15
1/15/2023,Hospital Melaka,104,30,27,37,10,0,104,104,0,0,0,95,9,0,20,75,9,2023-01-15
1/15/2023,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15
1/15/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15
1/15/2023,Hospital Tengku Ampuan Afzan,113,25,21,60,7,0,113,113,0,0,0,106,7,0,20,83,10,2023-01-15
1/15/2023,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15
1/15/2023,Hospital Seberang Jaya,90,25,21,37,7,0,90,90,0,0,0,85,5,0,10,75,5,2023-01-15
1/15/2023,Hospital Pulau Pinang,92,26,23,35,8,0,92,92,0,0,0,3,89,0,52,26,14,2023-01-15
1/15/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15
1/15/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15
1/15/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15
1/15/2023,Hospital Raja Permaisuri Bainun,144,35,39,58,12,0,144,144,0,0,0,132,11,1,17,97,30,2023-01-15
1/15/2023,Hospital Taiping,23,5,5,11,2,0,23,23,0,0,0,21,2,0,3,19,1,2023-01-15
1/15/2023,Hospital Seri Manjung,71,14,15,35,7,0,71,71,0,0,0,62,6,3,9,45,17,2023-01-15
1/15/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15
1/15/2023,Hospital Tengku Ampuan Rahimah,221,63,50,93,15,0,221,221,0,0,0,210,10,1,32,131,58,2023-01-15
1/15/2023,Hospital Sultanah Nur Zahirah,57,12,14,21,10,12,45,56,1,0,0,53,3,1,6,45,6,2023-01-15
1/15/2023,Hospital Queen Elizabeth II,107,23,27,54,3,0,107,107,0,0,0,100,5,2,27,46,34,2023-01-15
1/15/2023,Hospital Duchess Of Kent,40,14,10,15,1,0,40,40,0,0,0,38,1,1,8,26,6,2023-01-15
1/15/2023,Hospital Tawau,11,3,5,3,0,0,11,11,0,0,0,11,0,0,3,8,0,2023-01-15
1/15/2023,Hospital Umum Sarawak,120,34,27,50,9,0,120,120,0,0,0,109,10,1,15,87,18,2023-01-15
1/15/2023,Hospital Miri,60,19,21,17,3,0,60,60,0,0,0,59,1,0,10,45,5,2023-01-15
1/15/2023,Hospital Sibu,68,15,19,31,3,0,68,68,0,0,0,68,0,0,13,51,4,2023-01-15
1/15/2023,Pusat Darah Negara,850,219,225,355,51,176,674,850,0,0,0,771,76,3,122,567,161,2023-01-15
1/16/2023,Hospital Sultanah Nora Ismail,2,0,1,1,0,2,0,2,0,0,0,2,0,0,1,1,0,2023-01-16
1/16/2023,Hospital Sultanah Aminah,119,28,40,45,6,27,92,119,0,0,0,108,11,0,21,64,34,2023-01-16
1/16/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-16
1/16/2023,Hospital Sultanah Bahiyah,87,19,24,40,4,13,74,87,0,0,0,32,53,2,44,38,5,2023-01-16
1/16/2023,Hospital Raja Perempuan Zainab II,69,25,19,24,1,18,51,69,0,0,0,54,14,1,28,27,14,2023-01-16
1/16/2023,Hospital Melaka,18,6,4,8,0,18,0,15,3,0,0,16,1,1,1,14,3,2023-01-16
1/16/2023,Hospital Tuanku Jaafar,21,3,10,7,1,21,0,21,0,0,0,19,2,0,5,13,3,2023-01-16
1/16/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-16
1/16/2023,Hospital Tengku Ampuan Afzan,10,1,4,5,0,10,0,10,0,0,0,10,0,0,1,7,2,2023-01-16
1/16/2023,Hospital Sultan Haji Ahmad Shah,10,2,2,5,1,10,0,10,0,0,0,10,0,0,0,8,2,2023-01-16
1/16/2023,Hospital Seberang Jaya,17,7,5,5,0,11,6,17,0,0,0,17,0,0,1,11,5,2023-01-16
1/16/2023,Hospital Pulau Pinang,72,18,24,28,2,45,27,70,2,0,0,67,5,0,10,46,16,2023-01-16
1/16/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-16
1/16/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-16
1/16/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-16
1/16/2023,Hospital Raja Permaisuri Bainun,33,5,7,19,2,15,18,29,4,0,0,30,3,0,6,20,7,2023-01-16
1/16/2023,Hospital Taiping,15,4,6,5,0,15,0,14,1,0,0,15,0,0,1,12,2,2023-01-16
1/16/2023,Hospital Seri Manjung,7,3,1,2,1,7,0,7,0,0,0,7,0,0,0,5,2,2023-01-16
1/16/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-16
1/16/2023,Hospital Tengku Ampuan Rahimah,57,19,13,24,1,21,36,57,0,0,0,51,6,0,12,32,13,2023-01-16
1/16/2023,Hospital Sultanah Nur Zahirah,38,8,9,18,3,9,29,36,2,0,0,37,1,0,14,10,14,2023-01-16
1/16/2023,Hospital Queen Elizabeth II,55,11,16,25,3,7,48,55,0,0,0,54,1,0,29,17,9,2023-01-16
1/16/2023,Hospital Duchess Of Kent,9,3,5,1,0,9,0,9,0,0,0,8,1,0,2,7,0,2023-01-16
1/16/2023,Hospital Tawau,8,3,4,1,0,8,0,8,0,0,0,8,0,0,1,7,0,2023-01-16
1/16/2023,Hospital Umum Sarawak,29,6,7,12,4,29,0,29,0,0,0,26,3,0,3,23,3,2023-01-16
1/16/2023,Hospital Miri,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,2,1,2023-01-16
1/16/2023,Hospital Sibu,13,2,4,6,1,13,0,13,0,0,0,13,0,0,1,11,1,2023-01-16
1/16/2023,Pusat Darah Negara,264,66,55,125,18,110,154,239,13,12,0,218,45,1,31,196,37,2023-01-16
1/17/2023,Hospital Sultanah Nora Ismail,58,14,14,29,1,5,53,58,0,0,0,52,6,0,16,23,19,2023-01-17
1/17/2023,Hospital Sultanah Aminah,82,21,24,34,3,17,65,82,0,0,0,66,15,1,18,48,16,2023-01-17
1/17/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-17
1/17/2023,Hospital Sultanah Bahiyah,86,21,16,39,10,18,68,85,1,0,0,25,60,1,45,33,8,2023-01-17
1/17/2023,Hospital Raja Perempuan Zainab II,81,21,21,36,3,18,63,80,1,0,0,57,24,0,36,23,22,2023-01-17
1/17/2023,Hospital Melaka,87,21,24,34,8,13,74,87,0,0,0,27,60,0,44,32,11,2023-01-17
1/17/2023,Hospital Tuanku Jaafar,31,9,10,12,0,31,0,31,0,0,0,24,5,2,3,27,1,2023-01-17
1/17/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-17
1/17/2023,Hospital Tengku Ampuan Afzan,45,11,14,18,2,12,33,45,0,0,0,43,1,1,14,25,6,2023-01-17
1/17/2023,Hospital Sultan Haji Ahmad Shah,8,5,1,1,1,8,0,8,0,0,0,7,0,1,1,7,0,2023-01-17
1/17/2023,Hospital Seberang Jaya,15,8,3,4,0,5,10,15,0,0,0,12,3,0,3,11,1,2023-01-17
1/17/2023,Hospital Pulau Pinang,68,17,11,34,6,35,33,68,0,0,0,62,6,0,12,36,20,2023-01-17
1/17/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-17
1/17/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-17
1/17/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-17
1/17/2023,Hospital Raja Permaisuri Bainun,50,8,21,18,3,14,36,46,4,0,0,39,7,4,7,35,8,2023-01-17
1/17/2023,Hospital Taiping,20,4,3,11,2,14,6,19,1,0,0,19,1,0,3,13,4,2023-01-17
1/17/2023,Hospital Seri Manjung,3,1,1,1,0,3,0,3,0,0,0,2,1,0,0,3,0,2023-01-17
1/17/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-17
1/17/2023,Hospital Tengku Ampuan Rahimah,73,17,23,30,3,14,59,73,0,0,0,63,10,0,4,57,12,2023-01-17
